#2025/12/18 16:45:13
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
172.297,-0.02643,-0.07182,-0.00823,-0.00179,0.05808,-9.79971,32.5,0.04292,-0.27726,1.68166,0
172.307,-0.07908,0.08248,-0.00888,-0.00508,0.05774,-9.79355,32.5,0.01650,-0.28015,1.68160,0
172.317,-0.07612,0.01251,-0.00607,-0.00052,0.05473,-9.80010,32.5,0.00386,-0.29960,1.68150,0
172.327,-0.07573,0.09329,-0.00153,0.01293,0.05670,-9.81161,32.5,0.02280,-0.30894,1.68142,0
172.337,-0.00885,0.06004,-0.00110,0.00335,0.05728,-9.80991,32.5,0.01943,-0.33265,1.68135,0
172.347,-0.09429,0.11120,-0.00538,-0.00034,0.05752,-9.81220,32.5,0.00159,-0.34801,1.68131,0
172.357,-0.12583,-0.01980,-0.00605,0.00422,0.04286,-9.81606,32.5,0.02182,-0.34289,1.68126,0
172.367,-0.05058,0.08124,-0.00569,0.00015,0.04900,-9.80277,32.5,0.02628,-0.32068,1.68123,0
172.377,-0.08812,0.11942,-0.00575,0.00456,0.04843,-9.79482,32.5,0.00458,-0.31069,1.68119,0
172.387,-0.05796,0.09127,-0.00596,0.00630,0.03931,-9.79176,32.5,0.00860,-0.28709,1.68113,0
172.397,-0.06806,0.01587,-0.00537,0.00369,0.04774,-9.81119,32.5,0.02516,-0.27147,1.68106,0
172.407,-0.07269,0.09459,-0.00428,0.01150,0.05994,-9.81877,32.5,0.04661,-0.26251,1.68101,0
172.417,-0.07460,0.14615,-0.00265,0.00883,0.05854,-9.80389,32.5,0.04177,-0.28618,1.68094,0
172.427,-0.00842,0.08024,-0.00166,0.01361,0.05218,-9.81006,32.5,0.06218,-0.27625,1.68091,0
172.437,-0.04881,-0.03136,-0.00277,0.00965,0.05262,-9.80056,32.5,0.05805,-0.29977,1.68087,0
172.447,-0.13053,-0.07439,-0.00366,0.00814,0.03503,-9.80571,32.5,0.06981,-0.28138,2.55099,0
172.457,-0.07304,-0.13330,-0.00288,0.00140,0.04609,-9.81942,32.5,0.04766,-0.29139,2.55095,0
172.467,0.05890,-0.09061,-0.00392,0.00488,0.05033,-9.81297,32.5,0.05994,-0.27323,2.55094,0
172.477,-0.04599,0.01078,-0.00517,0.00024,0.05486,-9.81337,32.5,0.03744,-0.28364,2.55090,0
172.487,-0.06346,-0.01489,-0.00255,0.00437,0.05961,-9.81362,32.5,0.05611,-0.27503,2.55087,0
172.497,-0.04771,-0.06757,-0.00026,0.01194,0.05258,-9.81083,32.5,0.04237,-0.29364,2.55083,0
172.507,-0.04154,-0.10920,0.00018,0.01484,0.04398,-9.81269,32.5,0.06123,-0.28180,2.55082,0
172.517,0.00357,0.06872,-0.00171,0.00698,0.05543,-9.81332,32.5,0.04743,-0.30122,2.55079,0
172.527,-0.02264,0.02890,-0.00543,0.00397,0.06277,-9.81356,32.5,0.07053,-0.29667,2.55078,0
172.537,-0.03171,-0.11534,-0.00646,0.00885,0.06263,-9.80490,32.5,0.05126,-0.30927,2.55074,0
172.547,-0.05789,-0.08455,-0.00622,0.00181,0.06842,-9.80149,32.5,0.07495,-0.32187,2.55069,0
172.557,-0.02416,-0.00801,-0.00574,-0.00080,0.05286,-9.80307,32.5,0.05901,-0.33575,2.55062,0
172.567,-0.01082,-0.04329,-0.00646,-0.00185,0.04989,-9.80663,32.5,0.04876,-0.31619,2.55057,0
172.577,0.01559,0.05090,-0.00695,0.00673,0.05767,-9.79342,32.5,0.02950,-0.32230,2.55049,0
172.587,-0.06237,0.04332,-0.00498,0.00993,0.05180,-9.80013,32.5,0.05017,-0.30616,2.55045,0
172.597,-0.00406,0.08397,-0.00287,0.00805,0.06141,-9.80857,32.5,0.03239,-0.29740,2.55041,0
172.607,-0.02601,0.09923,-0.00484,0.00451,0.05909,-9.80290,32.5,0.01781,-0.28418,2.55034,0
172.617,-0.03440,0.10507,-0.00605,0.00306,0.06415,-9.80664,32.5,0.03131,-0.30692,2.55029,0
172.627,-0.01502,0.04291,-0.00465,0.00836,0.06320,-9.81403,32.5,0.05204,-0.32181,2.55022,0
172.637,-0.00777,0.04067,-0.00382,0.00170,0.04495,-9.81079,32.5,0.03594,-0.33536,2.55016,0
172.647,-0.00500,0.03982,-0.00368,0.00211,0.04984,-9.80374,32.5,0.01920,-0.31986,0.31396,0
172.657,-0.06975,-0.02543,-0.00285,0.00807,0.05771,-9.80704,32.5,0.03715,-0.33380,0.31392,0
172.667,-0.09464,-0.02885,-0.00278,0.01647,0.05479,-9.79365,32.5,0.05783,-0.31839,0.31391,0
172.677,-0.03865,0.07777,-0.00298,0.01352,0.05370,-9.80905,32.5,0.03961,-0.30487,0.31390,0
172.687,-0.08257,-0.01095,-0.00016,0.00946,0.05621,-9.81196,32.5,0.05848,-0.29326,0.31390,0
172.697,-0.09981,0.01968,0.00136,0.01106,0.04825,-9.80131,32.5,0.07464,-0.30593,0.31389,0
172.707,-0.10656,0.05288,0.00151,0.00572,0.04517,-9.80010,32.5,0.08588,-0.28518,0.31391,0
172.717,0.02372,0.02337,0.00030,0.00359,0.05290,-9.80261,32.5,0.06550,-0.29584,0.31390,0
172.727,0.07362,-0.00939,-0.00215,0.02057,0.05304,-9.80087,32.5,0.08510,-0.28520,0.31391,0
172.737,0.02609,0.02069,-0.00286,0.00641,0.04992,-9.79696,32.5,0.06346,-0.29246,0.31390,0
172.747,-0.07964,-0.07589,-0.00101,0.00084,0.06358,-9.80140,32.5,0.07594,-0.30793,0.31387,0
172.757,0.03447,-0.09033,-0.00064,0.01053,0.06003,-9.80912,32.5,0.06376,-0.32271,0.31385,0
172.767,-0.01143,0.05416,-0.00241,0.00259,0.05555,-9.79717,32.5,0.06859,-0.34115,0.31382,0
172.777,0.01556,0.06660,-0.00132,0.00831,0.05100,-9.80450,32.5,0.05013,-0.34539,0.31380,0
172.787,-0.01754,-0.03644,-0.00056,0.01323,0.06119,-9.81916,32.5,0.06122,-0.36542,0.31377,0
172.797,0.03563,-0.01088,-0.00074,0.00354,0.05306,-9.80983,32.5,0.04898,-0.34642,0.31378,0
172.807,-0.14340,0.06219,-0.00299,-0.00018,0.05884,-9.80335,32.5,0.04602,-0.36968,0.31375,0
172.817,-0.10099,0.04776,-0.00244,0.00424,0.05520,-9.80977,32.5,0.04226,-0.34836,0.31375,0
172.827,-0.15106,0.04184,-0.00174,-0.00297,0.05375,-9.81504,32.5,0.02272,-0.36397,0.31373,0
172.837,-0.14811,0.03972,-0.00310,-0.00561,0.05611,-9.80529,32.5,0.01251,-0.34308,0.31373,0
172.847,-0.12491,0.03905,-0.00520,-0.00372,0.05114,-9.81042,32.5,-0.00891,-0.35190,0.31370,0
172.857,-0.00498,-0.04654,-0.00789,0.00301,0.04927,-9.80363,32.5,-0.00711,-0.32815,0.51297,0
172.867,-0.07059,0.04913,-0.00990,0.01445,0.04863,-9.80117,32.5,0.00949,-0.34061,0.51289,0
172.877,-0.07336,0.06429,-0.00761,0.00999,0.05421,-9.79423,32.5,0.02560,-0.32578,0.51282,0
172.887,-0.09648,0.06993,-0.00384,0.00526,0.04451,-9.80328,32.5,0.03221,-0.30457,0.51276,0
172.897,-0.08339,0.09373,-0.00372,-0.00247,0.03779,-9.80958,32.5,0.04787,-0.29383,0.51269,0
172.907,-0.05613,0.08145,-0.00327,0.00046,0.05008,-9.80623,32.5,0.06120,-0.27897,0.51264,0
172.917,-0.06765,0.05512,-0.00255,0.00157,0.04590,-9.81081,32.5,0.03771,-0.26300,0.51262,0
172.927,0.08261,0.04601,-0.00205,0.01974,0.04743,-9.80988,32.5,0.05497,-0.25526,0.51260,0
172.937,-0.08049,-0.02333,-0.00382,0.02077,0.04795,-9.80944,32.5,0.04294,-0.27533,0.51256,0
172.947,0.03366,-0.00573,-0.00342,0.00355,0.05091,-9.79726,32.5,0.06452,-0.26932,0.51254,0
172.957,0.01114,-0.02092,-0.00326,0.00282,0.05211,-9.79857,32.5,0.04632,-0.28442,0.51249,0
172.967,-0.01955,-0.02686,-0.00199,0.01146,0.05560,-9.79332,32.5,0.06960,-0.28606,0.51246,0
172.977,-0.05353,-0.00776,-0.00240,0.00870,0.05692,-9.80301,32.5,0.04786,-0.29556,0.51242,0
172.987,-0.02155,-0.10771,-0.00371,0.01064,0.05744,-9.80381,32.5,0.07069,-0.29863,0.51239,0
172.997,-0.03201,-0.06002,-0.00065,-0.00037,0.05159,-9.80098,32.5,0.04886,-0.30651,0.51236,0
173.007,-0.01454,0.04436,0.00032,-0.00476,0.06716,-9.80584,32.5,0.05890,-0.32764,0.51233,0
173.017,-0.11786,0.01903,0.00139,0.00858,0.05247,-9.79902,32.5,0.04132,-0.32731,0.51233,0
173.027,-0.17962,0.03074,-0.00162,0.00773,0.05272,-9.79634,32.5,0.05321,-0.34606,0.51231,0
173.037,-0.07066,0.03603,-0.00449,0.00728,0.06174,-9.80124,32.5,0.03488,-0.34359,0.51231,0
173.047,-0.11758,0.05901,-0.00595,0.00712,0.05630,-9.80602,32.5,0.04902,-0.36382,0.51228,0
173.057,-0.11311,0.02492,-0.00791,0.01604,0.04836,-9.80207,32.5,0.04864,-0.34145,0.39398,0
173.067,-0.13350,0.01177,-0.00868,0.01343,0.05713,-9.80346,32.5,0.05798,-0.36369,0.39390,0
173.077,-0.09709,0.00701,-0.00834,0.00666,0.05447,-9.79505,32.5,0.05385,-0.34222,0.39384,0
173.087,-0.08336,0.02671,-0.00988,0.00709,0.04459,-9.79186,32.5,0.07943,-0.34762,0.39375,0
173.097,-0.07824,0.05572,-0.00733,0.00710,0.05861,-9.79364,32.5,0.07291,-0.33046,0.39368,0
173.107,-0.00968,0.02420,-0.00576,-0.00176,0.05796,-9.79711,32.5,0.04874,-0.34132,0.39359,0
173.117,0.12699,0.01283,-0.00416,0.00080,0.06959,-9.78973,32.5,0.04249,-0.32910,0.39354,0
173.127,-0.06416,0.05001,-0.00443,0.01058,0.06231,-9.79878,32.5,0.02047,-0.33496,0.39347,0
173.137,0.01793,0.00065,-0.00585,-0.00048,0.05052,-9.80788,32.5,-0.00089,-0.33481,0.39342,0
173.147,0.00508,-0.01846,-0.00858,0.00427,0.05198,-9.79973,32.5,-0.02210,-0.33196,0.39336,0
173.157,0.00003,-0.00427,-0.00827,0.00304,0.05550,-9.80247,32.5,0.00080,-0.32831,0.39329,0
173.167,0.04185,0.06593,-0.00529,0.00259,0.04796,-9.80643,32.5,-0.01634,-0.31039,0.39322,0
173.177,-0.03009,0.02769,-0.00463,0.01717,0.05410,-9.80524,32.5,0.00803,-0.30864,0.39315,0
173.187,-0.03610,0.09924,-0.00471,0.00503,0.04149,-9.81038,32.5,-0.00295,-0.28844,0.39310,0
173.197,-0.01601,0.08370,-0.00628,0.00032,0.04852,-9.81237,32.5,0.01870,-0.29313,0.39304,0
173.207,-0.03010,0.03462,-0.00595,0.00454,0.05123,-9.80439,32.5,0.00877,-0.27200,0.39299,0
173.217,-0.10258,0.12300,-0.00830,0.00316,0.05225,-9.80424,32.5,0.02478,-0.28705,0.39293,0
173.227,0.09067,0.15811,-0.00989,0.01170,0.04378,-9.79251,32.5,0.02275,-0.26661,0.39287,0
173.237,-0.05597,0.10565,-0.00920,0.00889,0.04350,-9.79973,32.5,0.03219,-0.28769,0.39278,0
173.247,-0.11121,-0.02191,-0.00939,0.02252,0.04356,-9.80858,32.5,0.04185,-0.26828,0.39271,0
173.257,-0.02228,-0.00545,-0.00678,0.01886,0.05533,-9.80598,32.5,0.05471,-0.29167,0.39261,0
173.267,-0.07668,0.00029,-0.00530,0.01162,0.04791,-9.80487,32.5,0.06195,-0.27114,0.04193,0
173.277,-0.00938,0.04603,-0.00402,0.01777,0.05402,-9.79577,32.5,0.06971,-0.29624,0.04184,0
173.287,-0.09430,0.08433,-0.00314,0.00823,0.05035,-9.80094,32.5,0.07169,-0.27709,0.04180,0
173.297,-0.14823,0.01281,-0.00530,0.00759,0.05783,-9.79415,32.5,0.06732,-0.30061,0.04172,0
173.307,-0.03657,0.02931,-0.00496,0.00425,0.05479,-9.80622,32.5,0.06046,-0.28115,0.04169,0
173.317,-0.06021,0.03521,-0.00589,0.01208,0.05068,-9.79328,32.5,0.06265,-0.30360,0.04160,0
173.327,-0.00266,-0.00513,-0.00661,0.00892,0.05209,-9.80593,32.5,0.04956,-0.28512,0.04157,0
173.337,0.01937,-0.02056,-0.00364,0.00189,0.05550,-9.80185,32.5,0.05225,-0.30906,0.04149,0
173.347,-0.08258,-0.04862,-0.00609,-0.01252,0.04779,-9.79715,32.5,0.03529,-0.29368,0.04144,0
173.357,-0.10022,0.04833,-0.00853,-0.00028,0.04796,-9.79268,32.5,0.04563,-0.31256,0.04137,0
173.367,-0.04034,0.04275,-0.00772,-0.00168,0.05690,-9.79974,32.5,0.02332,-0.30280,0.04131,0
173.377,0.00463,0.04075,-0.00689,-0.00509,0.05435,-9.79944,32.5,0.03406,-0.32324,0.04122,0
173.387,0.02198,0.01848,-0.00537,-0.00048,0.04751,-9.80233,32.5,0.01825,-0.30840,0.04116,0
173.397,-0.03811,0.07407,-0.00138,-0.00188,0.05973,-9.81227,32.5,0.02728,-0.33103,0.04110,0
173.407,0.00647,-0.07633,0.00036,0.00363,0.06145,-9.80731,32.5,0.00958,-0.31902,0.04106,0
173.417,0.02271,-0.02625,0.00005,0.00587,0.06206,-9.79364,32.5,0.02182,-0.33688,0.04103,0
173.427,-0.01482,-0.07191,-0.00136,0.00949,0.06534,-9.80319,32.5,0.00817,-0.32081,0.04103,0
173.437,-0.02934,-0.06783,-0.00426,0.01406,0.05176,-9.79506,32.5,0.02475,-0.33809,0.04102,0
173.447,0.03141,-0.06587,-0.00398,0.00099,0.04644,-9.79469,32.5,0.01806,-0.31640,0.04101,0
173.457,-0.03436,0.02035,-0.00188,0.00474,0.05341,-9.80059,32.5,0.03345,-0.33401,0.04098,0
173.467,-0.16950,-0.01191,-0.00262,0.00619,0.05311,-9.80283,32.5,0.02652,-0.31262,0.37898,0
173.477,-0.04406,-0.06615,-0.00276,0.01255,0.06492,-9.80675,32.5,0.03890,-0.33211,0.37894,0
173.487,-0.06337,0.04175,-0.00381,0.01225,0.06045,-9.79346,32.5,0.02878,-0.31223,0.37893,0
173.497,0.01794,0.04050,-0.00437,0.01201,0.06174,-9.79722,32.5,0.04302,-0.33077,0.37889,0
173.507,0.00574,-0.08927,-0.00478,0.00902,0.05923,-9.79567,32.5,0.03169,-0.31160,0.37886,0
173.517,0.04495,-0.09556,-0.00512,-0.00391,0.04632,-9.79781,32.5,0.04100,-0.33207,0.37881,0
173.527,-0.05071,-0.07713,-0.00637,0.00606,0.04444,-9.78707,32.5,0.03364,-0.31116,0.37878,0
173.537,-0.02109,-0.04819,-0.00475,-0.00502,0.04362,-9.79160,32.5,0.02624,-0.33127,0.37873,0
173.547,-0.03269,0.07026,-0.00690,0.00827,0.05538,-9.80538,32.5,0.02348,-0.31392,0.37870,0
173.557,0.02935,0.09440,-0.00523,0.00451,0.05386,-9.81051,32.5,0.01618,-0.33200,0.37864,0
173.567,-0.05696,0.03843,-0.00485,0.00325,0.05322,-9.79775,32.5,0.01715,-0.31258,0.37860,0
173.577,0.04266,0.01786,-0.00268,0.00856,0.05011,-9.80472,32.5,0.00730,-0.33286,0.37855,0
173.587,0.01462,-0.01192,0.00068,0.00763,0.06073,-9.80149,32.5,0.02493,-0.31798,0.37852,0
173.597,-0.06286,0.04082,0.00029,0.00142,0.06175,-9.79722,32.5,0.01027,-0.33509,0.37849,0
173.607,-0.00456,0.12602,-0.00044,-0.00103,0.05625,-9.80440,32.5,0.02678,-0.31922,0.37848,0
173.617,0.01818,0.09405,-0.00079,0.00995,0.05127,-9.80142,32.5,0.01523,-0.33867,0.37847,0
173.627,-0.01749,0.10308,-0.00213,0.01408,0.04348,-9.80909,32.5,0.03093,-0.32163,0.37846,0
173.637,-0.05291,0.06338,-0.00316,0.01279,0.04340,-9.80316,32.5,0.01379,-0.33604,0.37844,0
173.647,-0.08837,0.02658,-0.00306,0.00020,0.05223,-9.81841,32.5,0.02762,-0.31755,0.37843,0
173.657,-0.01386,0.05608,-0.00453,-0.00158,0.06152,-9.81547,32.5,0.01395,-0.33539,0.37839,0
173.667,-0.16211,0.06625,-0.00081,-0.00509,0.04429,-9.81424,32.5,0.01875,-0.31248,0.37836,0
173.677,0.00185,0.11451,-0.00322,0.00261,0.05548,-9.79040,32.5,0.00984,-0.33152,0.67196,0
173.687,0.04318,0.02528,-0.00242,0.00835,0.05096,-9.79897,32.5,0.02049,-0.31118,0.67193,0
173.697,0.03705,-0.03045,-0.00028,-0.00438,0.06690,-9.80503,32.5,0.00878,-0.32983,0.67189,0
173.707,-0.07592,-0.03091,-0.00040,0.00885,0.04936,-9.78987,32.5,0.02090,-0.30992,0.67189,0
173.717,-0.16310,-0.05286,0.00027,0.01074,0.03679,-9.80462,32.5,0.00823,-0.32550,0.67188,0
173.727,-0.15285,0.02505,-0.00070,0.02063,0.04085,-9.78097,32.5,0.01593,-0.30658,0.67189,0
173.737,-0.14908,0.07631,-0.00023,-0.00258,0.06890,-9.78930,32.5,0.00765,-0.32975,0.67188,0
173.747,-0.05863,0.01041,0.00084,-0.00255,0.05306,-9.80431,32.5,0.01576,-0.31073,0.67188,0
173.757,-0.09025,-0.03666,-0.00236,-0.00256,0.06181,-9.80419,32.5,0.00425,-0.33252,0.67187,0
173.767,-0.03622,-0.03272,-0.00532,0.00633,0.04453,-9.81305,32.5,0.01963,-0.31958,0.67185,0
173.777,-0.08217,0.01138,-0.00541,0.00400,0.05259,-9.79284,32.5,0.00828,-0.33981,0.67182,0
173.787,-0.09969,0.02822,-0.00297,0.00272,0.06172,-9.81457,32.5,0.01744,-0.31979,0.67179,0
173.797,-0.06187,-0.00809,-0.00133,-0.01219,0.05312,-9.79908,32.5,0.00049,-0.33436,0.67176,0
173.807,-0.11389,-0.00086,-0.00297,-0.00327,0.07073,-9.79638,32.5,0.01447,-0.32776,0.67173,0
173.817,-0.09038,0.10971,-0.00631,0.00024,0.06559,-9.79237,32.5,-0.00250,-0.34331,0.67170,0
173.827,-0.05786,-0.04148,-0.00327,0.00143,0.04889,-9.81140,32.5,0.00814,-0.32685,0.67167,0
173.837,-0.06831,0.00816,-0.00264,0.00468,0.06330,-9.82171,32.5,-0.00526,-0.34800,0.67163,0
173.847,-0.13871,0.04821,0.00040,0.00585,0.05699,-9.83739,32.5,0.01480,-0.33914,0.67159,0
173.857,-0.14365,0.08515,0.00207,0.00962,0.06336,-9.80813,32.5,0.00289,-0.35096,0.67156,0
173.867,-0.01252,0.03556,0.00182,0.00234,0.05383,-9.79090,32.5,0.01897,-0.33972,0.67155,0
173.877,-0.02939,0.10224,-0.00220,0.00547,0.05025,-9.78440,32.5,0.01110,-0.36116,1.09799,0
173.887,-0.01313,0.04184,-0.00528,0.01234,0.05788,-9.79675,32.5,0.02678,-0.34462,1.09799,0
173.897,-0.02856,-0.04588,-0.00733,0.00635,0.05472,-9.78366,32.5,0.01456,-0.36341,1.09796,0
173.907,0.00882,0.04991,-0.00637,0.00063,0.04477,-9.82275,32.5,0.02032,-0.34059,1.09792,0
173.917,-0.02063,0.02171,-0.00703,0.01078,0.04386,-9.79370,32.5,0.04205,-0.34664,1.09785,0
173.927,-0.09831,0.03204,-0.00672,0.00576,0.04936,-9.78249,32.5,0.04611,-0.32449,1.09779,0
173.937,0.00476,0.01529,-0.00478,-0.00243,0.05153,-9.80757,32.5,0.02002,-0.32873,1.09772,0
173.947,0.06575,0.07354,-0.00408,0.00943,0.05242,-9.79969,32.5,0.02900,-0.30977,1.09766,0
173.957,0.02387,-0.05516,-0.00309,0.01098,0.05275,-9.79959,32.5,0.05172,-0.31447,1.09760,0
173.967,0.00692,0.02472,-0.00383,0.00250,0.05581,-9.81415,32.5,0.03030,-0.31085,1.09756,0
173.977,0.00016,0.09823,-0.00196,0.00829,0.05405,-9.80805,32.5,0.05332,-0.31261,1.09752,0
173.987,-0.09063,0.10426,-0.00007,0.00459,0.05924,-9.80271,32.5,0.07595,-0.31203,1.09749,0
173.997,-0.05823,-0.00056,0.00158,0.01506,0.05244,-9.80082,32.5,0.09694,-0.30653,1.09748,0
174.007,-0.13471,0.02338,0.00122,0.00708,0.06162,-9.80584,32.5,0.07591,-0.30992,1.09747,0
174.017,0.01247,0.07663,-0.00234,0.00113,0.06803,-9.80185,32.5,0.06904,-0.33573,1.09745,0
174.027,-0.04144,0.05327,-0.00146,0.00782,0.06166,-9.79747,32.5,0.04916,-0.34160,1.09744,0
174.037,-0.01753,0.00161,-0.00091,0.00447,0.05326,-9.79865,32.5,0.03035,-0.33626,1.09744,0
174.047,-0.03065,0.00325,-0.00106,0.00591,0.05311,-9.81681,32.5,0.01244,-0.34758,1.09741,0
174.057,-0.07999,0.02511,0.00020,0.01272,0.05891,-9.79146,32.5,0.02481,-0.36733,1.09737,0
174.067,-0.05431,-0.00930,0.00327,0.00622,0.04929,-9.80812,32.5,0.03531,-0.34591,1.09738,0
174.077,-0.08950,0.08483,0.00151,0.00681,0.04856,-9.80275,32.5,0.02943,-0.32353,1.09740,0
174.087,-0.03574,-0.00784,-0.00063,0.01300,0.05719,-9.79199,32.5,0.05297,-0.33065,0.55700,0
174.097,0.00687,-0.04309,-0.00312,0.00642,0.06043,-9.79363,32.5,0.03217,-0.33003,0.55700,0
174.107,-0.06541,-0.03558,-0.00599,0.00674,0.05878,-9.80607,32.5,0.02332,-0.31008,0.55702,0
174.117,-0.04899,-0.01094,-0.00734,0.00703,0.04330,-9.80489,32.5,0.01606,-0.28930,0.55700,0
174.127,0.00150,-0.00127,-0.00494,0.00411,0.05514,-9.80150,32.5,0.02179,-0.31191,0.55694,0
174.137,-0.00048,-0.10525,-0.00020,0.00296,0.05375,-9.80608,32.5,0.00901,-0.29280,0.55690,0
174.147,-0.02477,0.04845,-0.00110,-0.00045,0.05024,-9.81072,32.5,0.02789,-0.29521,0.55686,0
174.157,0.05452,0.08619,0.00135,-0.00190,0.04895,-9.82427,32.5,0.01327,-0.27690,0.55684,0
174.167,0.02023,-0.13635,0.00149,0.00353,0.04849,-9.82364,32.5,0.01984,-0.29823,0.55683,0
174.177,-0.03800,-0.09260,0.00079,0.00276,0.04825,-9.81453,32.5,0.00747,-0.27858,0.55684,0
174.187,-0.03848,-0.03273,-0.00114,-0.00051,0.05109,-9.81101,32.5,0.01581,-0.29970,0.55685,0
174.197,-0.01704,0.05479,-0.00242,-0.00767,0.05213,-9.80959,32.5,-0.00011,-0.28315,0.55685,0
174.207,-0.00897,0.10971,0.00049,-0.00454,0.05850,-9.80915,32.5,0.00775,-0.30546,0.55685,0
174.217,-0.02734,0.04453,0.00299,-0.00624,0.05202,-9.80891,32.5,-0.01043,-0.29081,0.55685,0
174.227,-0.03439,0.01964,0.00121,0.00499,0.05259,-9.80311,32.5,0.00079,-0.31072,0.55684,0
174.237,-0.01515,0.03178,0.00011,0.00942,0.05277,-9.78911,32.5,-0.01116,-0.29153,0.55685,0
174.247,0.03622,0.05819,-0.00161,0.00506,0.04691,-9.79839,32.5,0.00677,-0.30659,0.55685,0
174.257,-0.07677,0.06748,-0.00595,0.00941,0.05061,-9.79026,32.5,0.00062,-0.28304,0.55685,0
174.267,0.05641,0.13661,-0.00331,0.01686,0.05507,-9.79607,32.5,0.02230,-0.29561,0.55682,0
174.277,-0.00269,0.09782,0.00040,0.01086,0.05373,-9.79816,32.5,0.01186,-0.27597,0.55679,0
174.287,-0.13609,0.12534,-0.00160,0.00847,0.05621,-9.80486,32.5,0.02874,-0.29306,0.55676,0
174.297,-0.14222,0.05011,-0.00133,0.00466,0.05415,-9.80442,32.5,0.01431,-0.27770,0.55673,0
174.307,-0.01154,-0.04233,-0.00202,0.00030,0.04444,-9.80418,32.5,0.02951,-0.29533,0.55671,0
174.317,-0.09480,0.00757,-0.00188,-0.01023,0.05249,-9.79811,32.5,0.00868,-0.28822,0.55670,0
174.327,-0.06031,0.02703,-0.00035,0.00029,0.05873,-9.81368,32.5,0.02351,-0.30825,0.55667,0
174.337,-0.02519,0.05610,0.00046,0.00739,0.05814,-9.81083,32.5,0.00395,-0.29930,0.55666,0
174.347,-0.03324,-0.01896,0.00165,0.00713,0.05494,-9.81263,32.5,0.02171,-0.31528,0.55665,0
174.357,-0.08099,0.01663,0.00073,0.00121,0.05659,-9.80441,32.5,-0.00067,-0.31097,0.55665,0
174.367,-0.07710,0.03034,0.00245,0.00782,0.05730,-9.80140,32.5,0.02057,-0.32046,0.55665,0
174.377,-0.03112,-0.00716,0.00291,0.01023,0.05169,-9.81200,32.5,0.00312,-0.30605,0.52902,0
174.387,-0.01345,-0.04297,-0.00037,0.01708,0.05848,-9.81028,32.5,0.02402,-0.31580,0.52903,0
174.397,-0.07329,-0.01404,-0.00180,0.01956,0.06111,-9.82139,32.5,0.04632,-0.30941,0.52906,0
174.407,-0.07438,0.04015,-0.00365,0.01497,0.04715,-9.80196,32.5,0.06772,-0.31181,0.52906,0
174.417,-0.03060,0.06112,-0.00332,0.01300,0.05372,-9.80635,32.5,0.08747,-0.31806,0.52904,0
174.427,-0.10183,0.00409,-0.00741,0.00635,0.05913,-9.80501,32.5,0.10430,-0.32971,0.52901,0
174.437,0.00322,0.02613,-0.00808,0.00091,0.05819,-9.80150,32.5,0.07993,-0.33084,0.52896,0
174.447,-0.08918,0.03372,-0.00556,0.00177,0.05491,-9.80314,32.5,0.05630,-0.33436,0.52889,0
174.457,-0.07994,-0.00613,-0.00106,0.00498,0.05962,-9.80676,32.5,0.03550,-0.34767,0.52883,0
174.467,0.05600,0.00096,0.00067,0.00928,0.05550,-9.80229,32.5,0.01404,-0.33829,0.52880,0
174.477,-0.02544,0.11039,-0.00090,0.01086,0.05098,-9.80646,32.5,-0.00752,-0.32919,0.52877,0
174.487,-0.14414,0.04412,-0.00078,0.00867,0.05213,-9.79330,32.5,0.01520,-0.32543,0.52876,0
174.497,-0.03422,-0.06625,-0.00254,0.01069,0.04672,-9.80007,32.5,0.00891,-0.30357,0.52876,0
174.507,-0.01558,0.06349,-0.00357,0.00551,0.05053,-9.80259,32.5,0.02707,-0.29237,0.52875,0
174.517,-0.00798,0.04853,-0.00322,-0.00253,0.05789,-9.81232,32.5,0.00428,-0.28581,0.52873,0
174.527,-0.07087,-0.02211,-0.00130,0.00643,0.04595,-9.80733,32.5,0.02540,-0.28972,0.52870,0
174.537,-0.07312,-0.00595,-0.00114,0.00694,0.04431,-9.79950,32.5,0.00583,-0.27330,0.52868,0
174.547,-0.00707,-0.08539,-0.00108,0.00110,0.05846,-9.79941,32.5,0.00823,-0.29518,0.52864,0
174.557,-0.04875,-0.03012,-0.00105,-0.00410,0.06088,-9.80227,32.5,-0.01699,-0.29374,0.52863,0
174.567,0.04520,0.07768,0.00084,-0.00607,0.04110,-9.81214,32.5,0.00099,-0.29221,0.52862,0
174.577,0.03688,0.11859,0.00053,-0.00971,0.04532,-9.80412,32.5,-0.02583,-0.29189,359.43201,0
174.587,-0.03196,0.04780,-0.00007,0.00359,0.05006,-9.80717,32.5,-0.01072,-0.30207,359.43201,0
174.597,-0.01422,0.04253,-0.00065,0.00274,0.06069,-9.80533,32.5,-0.02924,-0.30962,359.43201,0
174.607,-0.02976,0.06191,-0.00557,0.00258,0.05583,-9.79577,32.5,-0.00662,-0.30442,359.43201,0
174.617,0.03093,0.02670,-0.00576,0.01131,0.05999,-9.79520,32.5,-0.01266,-0.32814,359.43198,0
174.627,-0.03395,-0.03030,-0.00486,0.01166,0.04973,-9.80374,32.5,0.01123,-0.32662,359.43195,0
174.637,-0.05891,-0.03056,-0.00659,-0.00580,0.04560,-9.79498,32.5,-0.01032,-0.33085,359.43188,0
